symbol,date,price
FND46943.NZ,2024-11-13,1.0269
FND46943.NZ,2024-11-14,1.0273
FND46943.NZ,2024-11-15,1.0275
FND46943.NZ,2024-11-18,1.0288
FND46943.NZ,2024-11-19,1.0304
FND46943.NZ,2024-11-20,1.0307
FND46943.NZ,2024-11-21,1.0306
FND46943.NZ,2024-11-22,1.032
FND46943.NZ,2024-11-25,1.0343
FND46943.NZ,2024-11-26,1.0356
FND46943.NZ,2024-11-27,1.0341
FND46943.NZ,2024-11-28,1.0353
FND46943.NZ,2024-11-29,1.0352
FND46943.NZ,2024-12-02,1.0359
FND46943.NZ,2024-12-03,1.0368
FND46943.NZ,2024-12-04,1.0376
FND46943.NZ,2024-12-05,1.0376
FND46943.NZ,2024-12-06,1.0376
FND46943.NZ,2024-12-09,1.0383
FND46943.NZ,2024-12-10,1.0385
FND46943.NZ,2024-12-11,1.0392
FND46943.NZ,2024-12-12,1.0388
FND46943.NZ,2024-12-13,1.0387
FND46943.NZ,2024-12-16,1.0387
FND46943.NZ,2024-12-18,1.0387
FND46943.NZ,2024-12-20,1.0387
FND46943.NZ,2024-12-24,1.0387
FND46943.NZ,2024-12-26,1.0387
FND46943.NZ,2024-12-27,1.0448
FND46943.NZ,2024-12-29,1.0448
FND46943.NZ,2024-12-30,1.044
FND46943.NZ,2025-01-01,1.044
FND46943.NZ,2025-01-03,1.0455
FND46943.NZ,2025-01-06,1.045
FND46943.NZ,2025-01-07,1.0449
FND46943.NZ,2025-01-08,1.0445
FND46943.NZ,2025-01-09,1.0451
FND46943.NZ,2025-01-10,1.0456
FND46943.NZ,2025-01-12,1.0456
FND46943.NZ,2025-01-13,1.0443
FND46943.NZ,2025-01-14,1.0419
